ChEMBL_ID,name,SMILES,IC50_nM,IC50_units,pChEMBL,Assay_ID,target_chembl_id,target_name
CHEMBL296204,CHEMBL296204,[O-][n+]1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,3570.0,nM,5.45,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL296430,CHEMBL296430,FC(F)(F)c1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,77.0,nM,7.11,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL296475,CHEMBL296475,Cc1cc(C)cc(Nc2nccc(-n3ccnc3C#N)n2)c1,232.0,nM,6.63,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL297012,CHEMBL297012,COc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,392.0,nM,6.41,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL297156,CHEMBL297156,Cc1cc(C)cc(Nc2cc(-n3ccnc3-c3ccccc3)ncn2)c1,1808.0,nM,5.74,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL297675,CHEMBL297675,COc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,20.0,nM,7.7,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL297769,CHEMBL297769,Cc1cc(CO)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,9.0,nM,8.05,CHEMBL811943,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL297856,CHEMBL297856,c1ccc(-c2nccn2-c2ccnc(Nc3ccccn3)n2)cc1,6830.0,nM,5.17,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL298566,CHEMBL298566,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,500.0,nM,6.3,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL299032,CHEMBL299032,CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,6700.0,nM,5.17,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL300853,CHEMBL300853,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,800.0,nM,6.1,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL301018,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,800.0,nM,6.1,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL301143,CHEMBL301143,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2,60.0,nM,7.22,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL301271,CHEMBL301271,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,300.0,nM,6.52,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL302279,CHEMBL302279,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(CO)n2C1CCCC1,1080.0,nM,5.97,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL302281,CHEMBL302281,CC(C)(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,2290.0,nM,5.64,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL302481,CHEMBL302481,CC(C)(C)n1cc(-c2ccc(Oc3ccc(O)cc3)cc2)c2c(N)ncnc21,2000.0,nM,5.7,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL303195,CHEMBL303195,CC(C)n1cc(-c2ccc(Oc3ccccc3N)cc2)c2c(N)ncnc21,3300.0,nM,5.48,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL304113,CHEMBL304113,CC(C)n1cc(-c2ccc(Oc3ccccc3[N+](=O)[O-])cc2)c2c(N)ncnc21,900.0,nM,6.05,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL304271,CHEMBL304271,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,360.0,nM,6.44,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL304760,CHEMBL304760,c1ccc(Oc2ccc(Nc3ncnc4ccccc34)cc2)cc1,2720.0,nM,5.57,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL305194,CHEMBL305194,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8920.0,nM,5.05,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL305748,CHEMBL305748,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(C(=O)O)n2C1CCCC1,9820.0,nM,5.01,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL306012,CHEMBL306012,CC(C)(C)n1cc(-c2ccc(Cl)cc2)c2c(N)ncnc21,2680.0,nM,5.57,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL306295,CHEMBL306295,Oc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,670.0,nM,6.17,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL306380,CHEMBL306380,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,1600.0,nM,5.8,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL306512,CHEMBL306512,Cc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,4700.0,nM,5.33,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL306707,CHEMBL306707,Cc1c(Cc2ccncc2)nnc(Nc2ccc(Cl)cc2)c1C,870.0,nM,6.06,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL307476,CHEMBL307476,CN(c1ccc(Cl)cc1)c1nnc(Cc2ccncc2)c2ccccc12,3500.0,nM,5.46,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL307982,CHEMBL307982,CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,430.0,nM,6.37,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL308672,CHEMBL308672,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,40.0,nM,7.4,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL309331,CHEMBL309331,c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1,200.0,nM,6.7,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL312526,CHEMBL312526,Cc1cc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)ccn1,240.0,nM,6.62,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL313821,CHEMBL313821,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,60.0,nM,7.22,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL314995,CHEMBL314995,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(Br)cc32)[nH]c2c1CCCC2,30.0,nM,7.52,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL315753,CHEMBL315753,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2,90.0,nM,7.05,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL316384,CHEMBL316384,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1,37.0,nM,7.43,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL316671,CHEMBL316671,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCCN1CCCCC1,38.0,nM,7.42,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL317438,CHEMBL317438,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCCCC1,111.0,nM,6.96,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL317566,CHEMBL317566,COc1cccc(-c2cnn3cc(-c4ccncc4)cnc23)c1,510.0,nM,6.29,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL318263,CHEMBL318263,CN(C)CCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,115.0,nM,6.94,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL318728,CHEMBL318728,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,134.0,nM,6.87,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL318733,CHEMBL318733,CC(=O)Nc1oc(-c2cncc(-c3cccc(F)c3)c2)nc1-c1ccccc1,5700.0,nM,5.24,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL318835,CHEMBL318835,CN(C)CCCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,64.0,nM,7.19,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL319065,CHEMBL319065,Cc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,6.0,nM,8.22,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL319347,CHEMBL319347,COC1=CC(=O)C(N[C@@H](CO)C(=O)O)=CC1=O,8000.0,nM,5.1,CHEMBL820701,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL319789,CHEMBL319789,Clc1ccc(Nc2ncc(-c3ccccc3)s2)nc1,35.0,nM,7.46,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL323345,CHEMBL323345,COc1cccc(-c2cncc(-c3nc(-c4ccccc4)c(NC(C)=O)o3)c2)c1,4860.0,nM,5.31,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL323838,CHEMBL323838,NC1CCN(S(=O)(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,16.0,nM,7.8,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL324153,CHEMBL324153,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,11.0,nM,7.96,CHEMBL818936,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL324335,CHEMBL324335,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cs1,4.0,nM,8.4,CHEMBL818936,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL324489,CHEMBL324489,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,5.0,nM,8.3,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL325003,CHEMBL325003,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,6.0,nM,8.22,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL327029,CHEMBL327029,O=c1ccc2ccccc2cc1-c1nc2ccccc2[nH]1,355.0,nM,6.45,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL327518,CHEMBL327518,c1ccc2c(-c3cncc(-c4ccsc4)c3)c[nH]c2c1,126.0,nM,6.9,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL327720,CHEMBL327720,CC(CN(C)C)Cn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,46.0,nM,7.34,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL327721,CHEMBL327721,CN1CCN(CCCn2cc(-c3cncc(-c4ccsc4)c3)c3ccccc32)CC1,16.0,nM,7.8,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL328029,CHEMBL328029,O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCCC2,480.0,nM,6.32,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL328644,CHEMBL328644,c1ccc(Nc2ncc(-c3ccccc3)s2)cc1,124.0,nM,6.91,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL328790,CHEMBL328790,Clc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,113.0,nM,6.95,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL329142,CHEMBL329142,Clc1cccc(-c2cnn3cc(-c4ccncc4)cnc23)c1,350.0,nM,6.46,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL329201,CHEMBL329201,Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,63.0,nM,7.2,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL329350,CHEMBL329350,COc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,29.0,nM,7.54,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL329457,CHEMBL329457,COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,41.0,nM,7.39,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL329713,CHEMBL329713,Cc1cccnc1Nc1ncc(-c2ccccc2)s1,13.0,nM,7.89,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL330042,CHEMBL330042,c1cc(-c2cnn3cc(C4CCCCC4)cnc23)cs1,280.0,nM,6.55,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL330608,CHEMBL330608,CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,20000.0,nM,4.7,CHEMBL820701,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL330621,CHEMBL330621,Cc1ccc(Nc2ncc(-c3ccccc3)s2)nc1,19.0,nM,7.72,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL331465,CHEMBL331465,c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1,9.0,nM,8.05,CHEMBL818936,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL333021,CHEMBL333021,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,3.0,nM,8.52,CHEMBL818936,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL333297,CHEMBL333297,Oc1nc2ccccc2cc1-c1cc2cc(OCCN3CCCCC3)ccc2[nH]1,4.0,nM,8.4,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL333640,CHEMBL333640,COCCN(CCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1)Cc1ccccc1,19.0,nM,7.72,CHEMBL818936,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL339856,CHEMBL339856,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1,9.0,nM,8.05,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL344319,CHEMBL344319,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccccc21,400.0,nM,6.4,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL345943,CHEMBL345943,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccncc1,60.0,nM,7.22,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL346200,CHEMBL346200,COc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1OC,2900.0,nM,5.54,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL346631,CHEMBL346631,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCOC(=O)CN(C)C)Cc1ccccc1-4)C(=O)NC3,18.0,nM,7.75,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL347074,CHEMBL347074,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2cc(-c3ccccc3)ccc21,300.0,nM,6.52,CHEMBL816967,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL347537,CHEMBL347537,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,1.16,nM,8.94,CHEMBL817493,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL347999,CHEMBL347999,O=C1NCc2c1c1c(c3c2c2ccccc2n3CCCO)Cc2ccccc2-1,48.0,nM,7.32,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL348218,CHEMBL348218,Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,163.0,nM,6.79,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL352308,CHEMBL352308,COc1cc2c(Oc3ccc(Nc4ccc(C(C)(C)C)cc4)cc3)ccnc2cc1OCCNCCO,83.0,nM,7.08,CHEMBL820700,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL352877,CHEMBL352877,COc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1OCCCN1CCOCC1,73820.0,nM,4.13,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL352977,CHEMBL352977,COc1cc2c(Nc3c(Cl)ccc4occc34)ncnc2cc1OCCCN1CCOCC1,1230.0,nM,5.91,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL352992,CHEMBL352992,COc1ccc(Cl)c(Nc2ncnc3cc(OCN4CCN(C)CC4)c(OC)cc23)c1,670.0,nM,6.17,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL353070,CHEMBL353070,COc1cc2c(Nc3cccc4c(Cl)c[nH]c34)ncnc2cc1OCCCN1CCOCC1,2320.0,nM,5.63,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL353281,CHEMBL353281,COc1ccc(-c2cnc3cc(-c4ccccc4)ccn23)cn1,2840.0,nM,5.55,CHEMBL817616,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL354070,CHEMBL354070,c1ccc(-c2ccn3c(-c4cncs4)cnc3c2)cc1,99.0,nM,7.0,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL354145,CHEMBL354145,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCc1ccnc(C#N)c1,77000.0,nM,4.11,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL354895,CHEMBL354895,c1ccc(-c2ccn3c(-c4nccs4)cnc3c2)cc1,42.0,nM,7.38,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL355282,CHEMBL355282,COc1cc2c(Nc3cccc4c3ccn4C)ncnc2cc1OCCCN1CCOCC1,420.0,nM,6.38,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL356245,CHEMBL356245,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,670.0,nM,6.17,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL356626,CHEMBL356626,CCCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,13.0,nM,7.89,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL356658,CHEMBL356658,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCOCCN1CCOCC1,60.0,nM,7.22,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL357490,CHEMBL357490,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,110.0,nM,6.96,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL357803,CHEMBL357803,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c(C)c1CCC(=O)O,70.0,nM,7.16,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL357813,CHEMBL357813,CC(C)CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,276.0,nM,6.56,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL357815,CHEMBL357815,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnn1,10.0,nM,8.0,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL358038,CHEMBL358038,COCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,17.0,nM,7.77,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL358672,CHEMBL358672,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCCn1ccnn1,300.0,nM,6.52,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL358728,CHEMBL358728,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,300.0,nM,6.52,CHEMBL816967,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL358843,CHEMBL358843,CC(C)[S+]([O-])Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,309.0,nM,6.51,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359084,CHEMBL359084,CC(=O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,187.0,nM,6.73,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359316,CHEMBL359316,CCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,65.0,nM,7.19,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359507,CHEMBL359507,COC(=O)c1cn2ncnc(Nc3ccc(C(C)C)c(O)c3)c2c1C,380.0,nM,6.42,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359592,CHEMBL359592,O=C1NN=C(c2cnccn2)/C1=C/c1cc2ccccc2[nH]1,410.0,nM,6.39,CHEMBL832088,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359617,CHEMBL359617,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(Cl)c4)cc3)c2cc1OC,3.7,nM,8.43,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359652,CHEMBL359652,CCCc1c(C(=O)OCC)cn2ncnc(Nc3ccc(C)c(O)c3)c12,3.0,nM,8.52,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359795,CHEMBL359795,Cc1cccc(NC(=O)Cc2ccc(-c3cccc4c3CNC4=O)cc2)c1,2100.0,nM,5.68,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL359947,CHEMBL359947,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(NC(=O)CN(C)C)c4c3CNC4=O)cc2)c1,350.0,nM,6.46,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360032,CHEMBL360032,COc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,570.0,nM,6.24,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360118,CHEMBL360118,Cc1ccc(Nc2ncnn3cc(NC(=O)NCCCN4CCCCC4)c(C(C)C)c23)cc1O,5.0,nM,8.3,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360349,CHEMBL360349,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3Cl)c2cc1OC,2.6,nM,8.59,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360401,CHEMBL360401,COc1cccc(Nc2cncc(-c3cncc(NCCCO)c3)n2)c1,740.0,nM,6.13,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360450,CHEMBL360450,CCCc1c(C(=O)NCCCN2CCCC2)cn2ncnc(Nc3ccc(C)c(O)c3)c12,90.0,nM,7.05,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360503,CHEMBL360503,COC(=O)c1cn2ncnc(Nc3ccc(Br)c(O)c3)c2c1C,33.0,nM,7.48,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360526,CHEMBL360526,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2cc1OC,0.7,nM,9.15,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360534,CHEMBL360534,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CC1,830.0,nM,6.08,CHEMBL833502,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360724,CHEMBL360724,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1,4400.0,nM,5.36,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360769,CHEMBL360769,CCOC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1C(C)C,14.0,nM,7.85,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL360781,CHEMBL360781,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4[N+](=O)[O-])cc3)c2cc1OC,19.0,nM,7.72,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL361196,CHEMBL361196,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,3240.0,nM,5.49,CHEMBL833502,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL361642,CHEMBL361642,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C#N)c3)o2)c1,141.0,nM,6.85,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL361886,CHEMBL361886,CN1CCN(CCCNc2cc3nc(NCCCN4CCN(C)CC4)c(-c4ccccc4)cc3cn2)CC1,8700.0,nM,5.06,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL361898,CHEMBL361898,O=C(CCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1)N1CCCCC1,610.0,nM,6.21,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
