# cyclic_registry — FairMol export
# total: 2240  |  cyclic: 2000  |  true_heterocycles: 1992  |  functional_groups: 178  |  biological: 62
# smarts = universal (RDKit [#6]/[#7] notation, matches aromatic + Kekule)
# smarts_original = Kekule original
#
pattern_id	name	group	smarts	smarts_original	is_true_heterocycle	heterocycle_family	heterocycle_family_normalized	heterocycle_superclass	ring_count	ring_atom_count	hetero_ring_atom_count
cyclic_2_3_dihydrothieno_2_3_b_thiophene	2,3-Dihydrothieno[2,3-b]thiophene	cyclic	[#6]1-[#6]-[#16]-[#6]2:[#6]-1:[#6]:[#6]:[#16]:2	C1CSC2=C1C=CS2	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	8	2
cyclic_2_3_dihydrothieno_2_3_c_thiophene	2,3-Dihydrothieno[2,3-c]thiophene	cyclic	[#6]1-[#6]-[#16]-[#6]2:[#6]:[#16]:[#6]:[#6]:2-1	C1CSC2=CSC=C21	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	8	2
cyclic_2_3_dihydrothienothiophene	2,3-Dihydrothienothiophene	cyclic	[#6]1-[#6]-[#16]-[#6]2:[#6]-1:[#16]:[#6]:[#6]:2	C1CSC2=C1SC=C2	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	8	2
cyclic_2_3_dihydrothiophene	2,3-Dihydrothiophene	cyclic	[#6]1-[#6]-[#16]-[#6]=[#6]-1	C1CSC=C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_2_3_epoxy_2_3_dihydrothiophene	2,3-Epoxy-2,3-dihydrothiophene	cyclic	[#6]1=[#6]-[#16]-[#6]2-[#6]-1-[#8]-2	C1=CSC2C1O2	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	6	2
cyclic_2_5_dihydrothieno_3_2_b_thiophene	2,5-Dihydrothieno[3,2-b]thiophene	cyclic	[#6]1-[#6]=[#6]2-[#6](=[#6]-[#6]-[#16]-2)-[#16]-1	C1C=C2C(=CCS2)S1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	8	2
cyclic_2_5_dihydrothiophene	2,5-Dihydrothiophene	cyclic	[#6]1-[#6]=[#6]-[#6]-[#16]-1	C1C=CCS1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_2_5_dihydrothiophene_1_oxide	2,5-Dihydrothiophene 1-oxide	cyclic	[#6]1-[#6]=[#6]-[#6]-[#16]-1=[#8]	C1C=CCS1=O	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_2h_cyclopenta_b_thiophene_hexahydro_trans	2H-Cyclopenta[b]thiophene, hexahydro-, trans-	cyclic	[#6]1-[#6]-[#6@H]2-[#6]-[#6]-[#16]-[#6@@H]-2-[#6]-1	C1C[C@H]2CCS[C@@H]2C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	8	1
cyclic_3_2h_thiophenethione	3(2H)-Thiophenethione	cyclic	[#6]1-[#6](=[#16])-[#6]=[#6]-[#16]-1	C1C(=S)C=CS1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_3_4_didehydrothiophene	3,4-Didehydrothiophene	cyclic	[#6]1-[#6]#[#6]-[#6]-[#16]-1	C1C#CCS1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_3_4_dihydrothiophene	3,4-Dihydrothiophene	cyclic	[#6]1-[#6]-[#6]=[#16]=[#6]-1	C1CC=S=C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_3_4_dihydro_2h_thiophene_1_oxide	3,4-dihydro-2H-thiophene 1-oxide	cyclic	[#6]1-[#6]-[#6]=[#16-](=[#8])-[#6]-1	C1CC=[S-](=O)C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_3h_thiophene_2_thione	3H-thiophene-2-thione	cyclic	[#6]1-[#6]=[#6]-[#16]-[#6]-1=[#16]	C1C=CSC1=S	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_4_5_didehydrothiophene_1_1_dioxide	4,5-Didehydrothiophene 1,1-dioxide	cyclic	[#6]1=[#6]-[#16](=[#8])(=[#8])-[#6]#[#6]-1	C1=CS(=O)(=O)C#C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_cyclobuta_c_thiophene	Cyclobuta[c]thiophene	cyclic	[#6]1=[#6]-[#6]2:[#6]:[#16]:[#6]:[#6]:2-1	C1=CC2=CSC=C21	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	7	1
cyclic_epoxythiophene	Epoxythiophene	cyclic	[#6]1:[#6]:[#16]:[#6]2:[#6]:1-[#8]-2	C1=CSC2=C1O2	True	thiophene-like	thiophene-like	five-membered heteroaromatic	2	6	2
cyclic_tetrahydrothiophene	Tetrahydrothiophene	cyclic	[#6]1-[#6]-[#6]-[#16]-[#6]-1	C1CCSC1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene	Thiophene	cyclic	[#6]1:[#6]:[#16]:[#6]:[#6]:1	C1=CSC=C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_oxide	Thiophene oxide	cyclic	[#6]1=[#6]-[#16](=[#8])-[#6]=[#6]-1	C1=CS(=O)C=C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_1_1_dioxide	Thiophene, 1,1-dioxide	cyclic	[#6]1=[#6]-[#16](=[#8])(=[#8])-[#6]=[#6]-1	C1=CS(=O)(=O)C=C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_2_3_dihydro_1_1_dioxide	Thiophene, 2,3-dihydro-, 1,1-dioxide	cyclic	[#6]1-[#6]-[#16](=[#8])(=[#8])-[#6]=[#6]-1	C1CS(=O)(=O)C=C1	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_2_5_dithiolate	Thiophene-2,5-dithiolate	cyclic	[#6]1:[#6](:[#16]:[#6](:[#6]:1)-[#16-])-[#16-]	C1=C(SC(=C1)[S-])[S-]	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_2_5_quinone	Thiophene-2,5-quinone	cyclic	[#6]1=[#6]-[#6](=[#8])-[#16]-[#6]-1=[#8]	C1=CC(=O)SC1=O	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_2_thiolate	Thiophene-2-thiolate	cyclic	[#6]1:[#6]:[#16]:[#6](:[#6]:1)-[#16-]	C1=CSC(=C1)[S-]	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_3_4_dithiolate	Thiophene-3,4-dithiolate	cyclic	[#6]1:[#6](:[#6](:[#6]:[#16]:1)-[#16-])-[#16-]	C1=C(C(=CS1)[S-])[S-]	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_thiophene_4_5_dione	Thiophene-4,5-dione	cyclic	[#6]1=[#6]-[#16]-[#6](=[#8])-[#6]-1=[#8]	C1=CSC(=O)C1=O	True	thiophene-like	thiophene-like	five-membered heteroaromatic	1	5	1
cyclic_5z_7z_9z_cycloocta_d_triazine	(5Z,7Z,9Z)-cycloocta[d]triazine	cyclic	[#6]1=[#6]\[#6]=[#6]/[#6]2:[#7]:[#7]:[#7]:[#6]:[#6]:2\[#6]=[#6]/1	C\1=C\C=C/C2=NN=NC=C2\C=C1	True	triazine-like	triazine-like	heterocycle	2	12	3
cyclic_1_2_4_triazine	1,2,4-Triazine	cyclic	[#6]1:[#6]:[#7]:[#7]:[#6]:[#7]:1	C1=CN=NC=N1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_1_2_4_triazine_4_oxide	1,2,4-Triazine 4-oxide	cyclic	[#6]1:[#6]:[#7+](:[#6]:[#7]:[#7]:1)-[#8-]	C1=C[N+](=CN=N1)[O-]	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_1_2_4_triazine_n_oxide	1,2,4-triazine N-oxide	cyclic	[#6]1:[#6]:[#7+](:[#7]:[#6]:[#7]:1)-[#8-]	C1=C[N+](=NC=N1)[O-]	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_1_3_5_triazine	1,3,5-Triazine	cyclic	[#6]1:[#7]:[#6]:[#7]:[#6]:[#7]:1	C1=NC=NC=N1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_1_3_5_triazine_ketone	1,3,5-Triazine ketone	cyclic	[#6]1:[#7]:[#6]2:[#7]:[#6](:[#7]:1)-[#6]-2=[#8]	C1=NC2=NC(=N1)C2=O	True	triazine-like	triazine-like	heterocycle	2	7	3
cyclic_11_hydroxyaceanthryleno_1_2_e_triazine	11-Hydroxyaceanthryleno[1,2-e]triazine	cyclic	[#6]1:[#6]:[#6]2:[#6]3:[#6](:[#6]:1):[#6]1:[#7]:[#7H]:[#7]:[#6]:[#6]:1:[#6]:3:[#6]1:[#6]:[#6](=[#8]):[#6]:[#6]:[#6]:1:[#6]:2	C1=CC2=C3C(=C1)C4=NNN=CC4=C3C5=CC(=O)C=CC5=C2	True	triazine-like	triazine-like	heterocycle	5	20	3
cyclic_11_mercaptoaceanthryleno_1_2_e_triazine	11-Mercaptoaceanthryleno[1,2-e]triazine	cyclic	[#6]1:[#6]:[#6]2:[#6]3:[#6](:[#6]:1):[#6]1:[#7]:[#7H]:[#7]:[#6]:[#6]:1:[#6]:3:[#6]1:[#6]:[#6](=[#16]):[#6]:[#6]:[#6]:1:[#6]:2	C1=CC2=C3C(=C1)C4=NNN=CC4=C3C5=CC(=S)C=CC5=C2	True	triazine-like	triazine-like	heterocycle	5	20	3
cyclic_1h_pentazolo_1_2_a_triazine	1H-pentazolo[1,2-a]triazine	cyclic	[#6]1=[#6]-[#7]2-[#7]-[#7]=[#7]-[#7]-2-[#7]=[#6]-1	C1=CN2NN=NN2N=C1	True	triazine-like	triazine-like	heterocycle	2	9	6
cyclic_2_3_dihydro_1h_cyclopenta_d_triazine	2,3-dihydro-1H-cyclopenta[d]triazine	cyclic	[#6]1=[#6]-[#6]2=[#6]-[#7]-[#7]-[#7]-[#6]-2=[#6]-1	C1=CC2=CNNNC2=C1	True	triazine-like	triazine-like	heterocycle	2	9	3
cyclic_2h_cyclohepta_d_triazine	2H-cyclohepta[d]triazine	cyclic	[#6]1=[#6]-[#6]=[#6]2-[#6]=[#7]-[#7]-[#7]=[#6]-2-[#6]=[#6]-1	C1=CC=C2C=NNN=C2C=C1	True	triazine-like	triazine-like	heterocycle	2	11	3
cyclic_2h_cyclonona_d_triazine	2H-cyclonona[d]triazine	cyclic	[#6]1:[#6]:[#6]:[#6]:[#6]2:[#7]:[#7H]:[#7]:[#6]:[#6]-2:[#6]:[#6]:[#6]:1	C1=CC=CC2=NNN=CC2=CC=C1	True	triazine-like	triazine-like	heterocycle	2	13	3
cyclic_2h_cyclopenta_d_triazine	2H-cyclopenta[d]triazine	cyclic	[#6]1:[#6]:[#6]2:[#7]:[#7H]:[#7]:[#6]:[#6]-2:[#6]:1	C1=CC2=NNN=CC2=C1	True	triazine-like	triazine-like	heterocycle	2	9	3
cyclic_3_mercapto_1_2_4_triazine	3-Mercapto-1,2,4-triazine	cyclic	[#6]1:[#7]:[#6](=[#16]):[#7H]:[#7]:[#6]:1	C1=NC(=S)NN=C1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_5h_cyclopenta_e_1_2_4_triazine	5H-cyclopenta[e][1,2,4]triazine	cyclic	[#6]1-[#6]=[#6]-[#6]2:[#6]-1:[#7]:[#6]:[#7]:[#7]:2	C1C=CC2=C1N=CN=N2	True	triazine-like	triazine-like	heterocycle	2	9	3
cyclic_5h_indeno_1_2_d_triazine	5H-indeno[1,2-d]triazine	cyclic	[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6]2:[#7]:[#7]:[#7]:[#6]:[#6]:2-1	C1C2=CC=CC=C2C3=NN=NC=C31	True	triazine-like	triazine-like	heterocycle	3	13	3
cyclic_6_7_dihydro_5h_cyclopenta_d_triazine	6,7-dihydro-5H-cyclopenta[d]triazine	cyclic	[#6]1-[#6]-[#6]2:[#6]:[#7]:[#7]:[#7]:[#6]:2-[#6]-1	C1CC2=CN=NN=C2C1	True	triazine-like	triazine-like	heterocycle	2	9	3
cyclic_6_hydroxy_1_2_4_triazine	6-Hydroxy-1,2,4-Triazine	cyclic	[#6]1:[#7]:[#6]:[#7]:[#7H]:[#6]:1=[#8]	C1=NC=NNC1=O	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_6_triazine	6-Triazine	cyclic	[#6]1-[#6]-[#7]-[#7]-[#7]=[#6]-1	C1CNNN=C1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_8h_pyrazolo_1_2_a_triazine	8H-pyrazolo[1,2-a]triazine	cyclic	[#6]1-[#6]=[#6]-[#7]2-[#7]-1-[#7]=[#6]-[#6]=[#6]-2	C1C=CN2N1N=CC=C2	True	triazine-like	triazine-like	heterocycle	2	9	3
cyclic_cyclodeca_d_triazine	Cyclodeca[d]triazine	cyclic	[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]2:[#6](:[#6]:[#6]:[#6]:1):[#6]:[#7]:[#7]:[#7]:2	C1=CC=CC=C2C(=CC=C1)C=NN=N2	True	triazine-like	triazine-like	heterocycle	2	14	3
cyclic_dihydro_1_2_4_triazine	Dihydro 1,2,4-triazine	cyclic	[#6]1=[#6]-[#7]=[#6]-[#7]-[#7]-1	C1=CN=CNN1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_diphospha_1_3_5_triazine	Diphospha-1,3,5-triazine	cyclic	[#6]1:[#7]:[#15]:[#7]:[#15]:[#7]:1	C1=NP=NP=N1	True	triazine-like	triazine-like	heterocycle	1	6	5
cyclic_furo_2_3_d_triazine	Furo[2,3-d]triazine	cyclic	[#6]1:[#6]:[#8]:[#6]2:[#7]:[#7]:[#7]:[#6]:[#6]:1:2	C1=COC2=NN=NC=C21	True	triazine-like	triazine-like	heterocycle	2	9	4
cyclic_naphtho_1_2_4_triazine	Naphtho-1,2,4-triazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]1:[#6]:2:[#7]:[#6]:[#7]:[#7]:1	C1=CC=C2C(=C1)C=CC3=C2N=CN=N3	True	triazine-like	triazine-like	heterocycle	3	14	3
cyclic_pyrano_1_2_3_triazine	Pyrano[1,2,3]triazine	cyclic	[#6]1-[#6]=[#6]-[#6]2:[#7]:[#7]:[#7]:[#6]:[#6]:2-[#8]-1	C1C=CC2=NN=NC=C2O1	True	triazine-like	triazine-like	heterocycle	2	10	4
cyclic_pyrazolo_1_5_c_triazine	Pyrazolo[1,5-c]triazine	cyclic	[#6]1:[#6]:[#7]:[#7]:[#7]2:[#6]:1:[#6]:[#6]:[#7]:2	C1=CN=NN2C1=CC=N2	True	triazine-like	triazine-like	heterocycle	2	9	4
cyclic_tetrahydro_1_2_4_triazine	Tetrahydro-1,2,4-triazine	cyclic	[#6]1-[#7]-[#6]=[#6]-[#7]-[#7]-1	C1NC=CNN1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_thieno_2_3_d_triazine	Thieno[2,3-d]triazine	cyclic	[#6]1:[#6]:[#16]:[#6]2:[#7]:[#7]:[#7]:[#6]:[#6]:1:2	C1=CSC2=NN=NC=C21	True	triazine-like	triazine-like	heterocycle	2	9	4
cyclic_triazine	Triazine	cyclic	[#6]1:[#6]:[#7]:[#7]:[#7]:[#6]:1	C1=CN=NN=C1	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_triazine_3_oxide	Triazine 3-oxide	cyclic	[#6]1:[#6]:[#7]:[#7]:[#7+](:[#6]:1)-[#8-]	C1=CN=N[N+](=C1)[O-]	True	triazine-like	triazine-like	heterocycle	1	6	3
cyclic_1_2_3_4_oxatriazole	1,2,3,4-Oxatriazole	cyclic	[#6]1:[#7]:[#7]:[#7]:[#8]:1	C1=NN=NO1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_1_2_3_4_thiatriazole	1,2,3,4-Thiatriazole	cyclic	[#6]1:[#7]:[#7]:[#7]:[#16]:1	C1=NN=NS1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_1_2_3_5_oxatriazole	1,2,3,5-Oxatriazole	cyclic	[#6]1:[#7]:[#8]:[#7]:[#7]:1	C1=NON=N1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_1_2_3_5_thiatriazole	1,2,3,5-Thiatriazole	cyclic	[#6]1:[#7]:[#16]:[#7]:[#7]:1	C1=NSN=N1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_1_2_3_triazole_1_oxide	1,2,3-Triazole 1-oxide	cyclic	[#6]1=[#6]-[#7H+](-[#7]=[#7]-1)-[#8-]	C1=C[NH+](N=N1)[O-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1_2_3_triazole_ether	1,2,3-Triazole ether	cyclic	[#6]1:[#6]2:[#7]:[#7]:[#7]:1:[#8]:2	C1=C2N=NN1O2	True	triazole-like	triazole-like	azole	2	6	4
cyclic_1_2_4_triazole	1,2,4-Triazole	cyclic	[#6]1:[#7]:[#6]:[#7]:[#7H]:1	C1=NC=NN1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1_5_dihydropyrazolo_1_2_a_triazole	1,5-Dihydropyrazolo[1,2-a]triazole	cyclic	[#6]1-[#6]=[#6]-[#7]2-[#7]-1-[#6]=[#6]-[#7]-2	C1C=CN2N1C=CN2	True	triazole-like	triazole-like	azole	2	8	3
cyclic_1_oxido_4_5_dihydrotriazole	1-Oxido-4,5-dihydrotriazole	cyclic	[#6]1-[#6]-[#7](-[#7]=[#7]-1)-[#8-]	C1CN(N=N1)[O-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1_oxidotriazole	1-Oxidotriazole	cyclic	[#6]1:[#6]:[#7](:[#7]:[#7]:1)-[#8-]	C1=CN(N=N1)[O-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1_sulfanylidenethiatriazole	1-Sulfanylidenethiatriazole	cyclic	[#6]1=[#7]-[#7]=[#7]-[#16]-1=[#16]	C1=NN=NS1=S	True	triazole-like	triazole-like	azole	1	5	4
cyclic_1_sulfido_1_2_4_triazole	1-Sulfido-1,2,4-triazole	cyclic	[#6]1:[#7]:[#7](:[#6]:[#7]:1)-[#16-]	C1=NN(C=N1)[S-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1_sulfidotriazole	1-Sulfidotriazole	cyclic	[#6]1:[#6]:[#7](:[#7]:[#7]:1)-[#16-]	C1=CN(N=N1)[S-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1h_1_2_3_triazole	1H-1,2,3-Triazole	cyclic	[#6]1:[#7]:[#7H]:[#7]:[#6]:1	C1=NNN=C1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1h_furo_3_4_d_triazole	1H-furo[3,4-d]triazole	cyclic	[#6]1:[#6]2:[#6](:[#6]:[#8]:1):[#7]:[#7]:[#7H]:2	C1=C2C(=CO1)N=NN2	True	triazole-like	triazole-like	azole	2	8	4
cyclic_1h_imidazo_1_2_c_triazole	1H-imidazo[1,2-c]triazole	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#7]:1):[#6]:[#7]:[#7H]:2	C1=CN2C(=N1)C=NN2	True	triazole-like	triazole-like	azole	2	8	4
cyclic_1h_imidazo_1_5_c_triazole	1H-imidazo[1,5-c]triazole	cyclic	[#6]1:[#6]2:[#6]:[#7]:[#7H]:[#7]:2:[#6]:[#7]:1	C1=C2C=NNN2C=N1	True	triazole-like	triazole-like	azole	2	8	4
cyclic_1h_pyrazolo_1_5_c_triazole	1H-pyrazolo[1,5-c]triazole	cyclic	[#6]1:[#6]2:[#6]:[#7]:[#7H]:[#7]:2:[#7]:[#6]:1	C1=C2C=NNN2N=C1	True	triazole-like	triazole-like	azole	2	8	4
cyclic_1h_pyrrolo_1_2_c_triazole	1H-pyrrolo[1,2-c]triazole	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:1):[#6]:[#7]:[#7H]:2	C1=CN2C(=C1)C=NN2	True	triazole-like	triazole-like	azole	2	8	3
cyclic_1h_pyrrolo_2_3_d_triazole_5_thione	1H-pyrrolo[2,3-d]triazole-5-thione	cyclic	[#6]1=[#6]2:[#6](=[#7]-[#6]-1=[#16]):[#7]:[#7]:[#7H]:2	C1=C2C(=NC1=S)N=NN2	True	triazole-like	triazole-like	azole	2	8	4
cyclic_1h_thieno_3_4_d_triazole	1H-thieno[3,4-d]triazole	cyclic	[#6]1:[#6]2:[#6](:[#6]:[#16]:1):[#7]:[#7]:[#7H]:2	C1=C2C(=CS1)N=NN2	True	triazole-like	triazole-like	azole	2	8	4
cyclic_1h_triazole_4_5_dithione	1H-triazole-4,5-dithione	cyclic	[#6]1(=[#16])-[#6](=[#16])-[#7]=[#7]-[#7]-1	C1(=S)C(=S)N=NN1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_1h_pyrrolo_1_2_b_sym_triazole	1h-Pyrrolo [1,2-b]-sym-triazole	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:1):[#7]:[#6]:[#7H]:2	C1=CN2C(=C1)N=CN2	True	triazole-like	triazole-like	azole	2	8	3
cyclic_2_3_dihydrooxatriazole	2,3-Dihydrooxatriazole	cyclic	[#6]1=[#7]-[#7]-[#7]-[#8]-1	C1=NNNO1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_2_3_dihydrothiatriazole	2,3-Dihydrothiatriazole	cyclic	[#6]1=[#7]-[#7]-[#7]-[#16]-1	C1=NNNS1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_2_3_dihydrothiatriazole_1_oxide	2,3-Dihydrothiatriazole 1-oxide	cyclic	[#6]1=[#7]-[#7]-[#7]-[#16]-1=[#8]	C1=NNNS1=O	True	triazole-like	triazole-like	azole	1	5	4
cyclic_2_5_dihydrooxatriazole	2,5-Dihydrooxatriazole	cyclic	[#6]1-[#7]=[#7]-[#7]-[#8]-1	C1N=NNO1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_2h_oxatriazole_5_thione	2H-oxatriazole-5-thione	cyclic	[#6]1(=[#16]):[#7]:[#7]:[#7H]:[#8]:1	C1(=S)N=NNO1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_2h_triazole_4_thiolate	2H-triazole-4-thiolate	cyclic	[#6]1:[#7]:[#7H]:[#7]:[#6]:1-[#16-]	C1=NNN=C1[S-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_3_oxido_2_4_dihydrotriazole	3-Oxido-2,4-dihydrotriazole	cyclic	[#6]1-[#6]=[#7]-[#7]-[#7]-1-[#8-]	C1C=NNN1[O-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_3_triazole	3-Triazole	cyclic	[#6]1-[#6]=[#7]-[#7]-[#7]-1	C1C=NNN1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_3h_1_2_4_triazole	3H-1,2,4-triazole	cyclic	[#6]1-[#7]=[#6]-[#7]=[#7]-1	C1N=CN=N1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_4_triazole_sulfide	4-Triazole sulfide	cyclic	[#6]1:[#6]:[#7]2:[#7](:[#7H]:1):[#16]:2	C1=CN2N(N1)S2	True	triazole-like	triazole-like	azole	2	6	4
cyclic_4h_1_2_3_triazole	4H-1,2,3-triazole	cyclic	[#6]1-[#6]=[#7]-[#7]=[#7]-1	C1C=NN=N1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_dihydrotriazole	Dihydrotriazole	cyclic	[#6]1=[#6]-[#7]-[#7]-[#7]-1	C1=CNNN1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_dihydrotriazolethione	Dihydrotriazolethione	cyclic	[#6]1-[#6](=[#16])-[#7]-[#7]-[#7]-1	C1C(=S)NNN1	True	triazole-like	triazole-like	azole	1	5	3
cyclic_epoxy_triazole	Epoxy-triazole	cyclic	[#6]12:[#7]:[#7H]:[#7]:[#6]:1-[#8]-2	C12=NNN=C1O2	True	triazole-like	triazole-like	azole	2	6	4
cyclic_oxytriazolen	Oxytriazolen	cyclic	[#6]1-[#6]-[#7+](=[#7]-[#7]-1)-[#8-]	C1C[N+](=NN1)[O-]	True	triazole-like	triazole-like	azole	1	5	3
cyclic_selenatriazole	Selenatriazole	cyclic	[#6]1:[#7]:[#7]:[#7]:[Se]:1	C1=NN=N[Se]1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_selenotriazole	Selenotriazole	cyclic	[#6]1:[#6]2:[#7]:[#7]:[#7]:1:[Se]:2	C1=C2N=NN1[Se]2	True	triazole-like	triazole-like	azole	2	6	4
cyclic_thiatriazole_oximine	Thiatriazole oximine	cyclic	[#6]1=[#7]-[#7]=[#7]-[#16]-1=[#8]	C1=NN=NS1=O	True	triazole-like	triazole-like	azole	1	5	4
cyclic_thiatriazole_5_thiolate	Thiatriazole-5-thiolate	cyclic	[#6]1(:[#7]:[#7]:[#7]:[#16]:1)-[#16-]	C1(=NN=NS1)[S-]	True	triazole-like	triazole-like	azole	1	5	4
cyclic_thiatriazolen	Thiatriazolen	cyclic	[#6]1-[#7]=[#7]-[#7]-[#16]-1	C1N=NNS1	True	triazole-like	triazole-like	azole	1	5	4
cyclic_triazole_disulfide	Triazole disulfide	cyclic	[#6]1:[#6]2:[#7]:[#7]:[#7]:1-[#16]-[#16]-2	C1=C2N=NN1SS2	True	triazole-like	triazole-like	azole	2	7	5
cyclic_triazole_ketone	Triazole-ketone	cyclic	[#6]1:[#6]2-[#6](=[#8])-[#7]:1:[#7]:[#7]:2	C1=C2C(=O)N1N=N2	True	triazole-like	triazole-like	azole	2	6	3
cyclic_triazolethione	Triazolethione	cyclic	[#6]1=[#7]-[#7]=[#7]-[#6]-1=[#16]	C1=NN=NC1=S	True	triazole-like	triazole-like	azole	1	5	3
cyclic_triazolo_1_2_4_benzothiadiazine	Triazolo[1,2,4]benzothiadiazine	cyclic	[#6]1:[#6]:[#6]2:[#7]:[#6]:[#7]:[#16]:[#6]:2:[#6]2:[#6]:1:[#7]:[#7]:[#7]:2	C1=CC2=NC=NSC2=C3C1=NN=N3	True	triazolo-like	triazolo-like	heterocycle	3	13	6
cyclic_triazolo_1_2_a_pyridazin_1_ium_1_oxide	Triazolo[1,2-a]pyridazin-1-ium 1-oxide	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#7+](=[#8]):[#7]:2:[#6]:[#6]:1	C1=CN2C=C[N+](=O)N2C=C1	True	triazolo-like	triazolo-like	heterocycle	2	9	3
cyclic_triazolo_1_5_a_1_4_benzodiazepinone	Triazolo[1,5-a][1,4]benzodiazepinone	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]:[#7]:[#6]:[#6]1-[#7]:2:[#7]:[#7]:[#6]:1=[#8]	C1=CC=C2C(=C1)C=NC=C3N2N=NC3=O	True	triazolo-like	triazolo-like	heterocycle	3	14	4
cyclic_triazolo_1_5_a_1_5_naphthyridine	Triazolo[1,5-a][1,5]naphthyridine	cyclic	[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:[#6]3:[#6]:[#7]:[#7]:[#7]:2:3):[#7]:[#6]:1	C1=CC2=C(C=CC3=CN=NN32)N=C1	True	triazolo-like	triazolo-like	heterocycle	3	13	4
